Dataset,Module,Feature.X,Feature.Y,Spearman rho,Spearman p-value,Spearman FDR
"STH (Rubel, 2020)",module2,P__PENTOSE.P.PWY,T__Bacteroides.xylanisolvens,0.42555254103348183,4.3396495286174286e-009,2.4884703590673366e-8
"STH (Rubel, 2020)",module2,P__PENTOSE.P.PWY,T__Fusicatenibacter.saccharivorans,0.19014096611805145,0.01172420477572178,0.024525122234928216
"STH (Rubel, 2020)",module2,P__PENTOSE.P.PWY,T__Phocaeicola.vulgatus,0.4744310857376831,3.299405193502025e-11,2.528516129599683e-10
"STH (Rubel, 2020)",module2,P__PWY.2941,P__COBALSYN.PWY,0.435962733361571,1.6362302623917913e-9,9.72252764609615e-9
"STH (Rubel, 2020)",module2,P__PWY.2941,P__PENTOSE.P.PWY,0.4627711083608553,1.1344547523606252e-10,7.950879460988998e-10
"STH (Rubel, 2020)",module2,P__PWY.2941,P__PWY.5659,0.3505228907495516,1.9794930332661664e-6,7.766431996546682e-6
"STH (Rubel, 2020)",module2,P__PWY.2941,P__PWY.5941,0.5210454900454168,1.4432899320127035e-13,1.643746867014468e-12
"STH (Rubel, 2020)",module2,P__PWY.2941,P__PWY.7323,0.4170781535708179,9.372302933741139e-9,4.926466926710086e-8
"STH (Rubel, 2020)",module2,P__PWY.2941,P__TEICHOICACID.PWY,0.4581153957712021,1.833835305831144e-10,1.2427644221335025e-9
"STH (Rubel, 2020)",module2,P__PWY.2941,T__Alistipes.putredinis,0.4047935677024093,2.7569351246370388e-8,1.3869244185290627e-7
"STH (Rubel, 2020)",module2,P__PWY.2941,T__Alistipes.shahii,0.32559664473563743,1.098679351718701e-5,3.951390650918135e-5
"STH (Rubel, 2020)",module2,P__PWY.2941,T__Bacteroides.thetaiotaomicron,0.49706576103028405,2.616129535226719e-12,2.5846099022721802e-11
"STH (Rubel, 2020)",module2,P__PWY.2941,T__Bacteroides.uniformis,0.4618110249689798,1.253301906700699e-10,8.709386131309942e-10
"STH (Rubel, 2020)",module2,P__PWY.2941,T__Bacteroides.xylanisolvens,0.352376361337625,1.7322217484849745e-6,6.861941225882507e-6
"STH (Rubel, 2020)",module2,P__PWY.2941,T__Fusicatenibacter.saccharivorans,0.36186659657205605,8.631155696825488e-7,3.5037364709885645e-6
"STH (Rubel, 2020)",module2,P__PWY.2941,T__Phocaeicola.vulgatus,0.3560131539478222,1.329911198055811e-6,5.3457214823812005e-6
"STH (Rubel, 2020)",module2,P__PWY.5659,P__COBALSYN.PWY,0.6042454097626512,0,0
"STH (Rubel, 2020)",module2,P__PWY.5659,P__PENTOSE.P.PWY,0.4388549474829469,1.2404783866770686e-9,7.488413288152006e-9
"STH (Rubel, 2020)",module2,P__PWY.5659,P__PWY.2941,0.3505228907495516,1.9794930332661664e-6,7.766431996546682e-6
"STH (Rubel, 2020)",module2,P__PWY.5659,P__PWY.5941,0.48127503589837395,1.563393858816653e-11,1.3216319218862426e-10
"STH (Rubel, 2020)",module2,P__PWY.5659,P__PWY.7323,0.8168114643976713,0,0
"STH (Rubel, 2020)",module2,P__PWY.5659,P__TEICHOICACID.PWY,0.46689965977322395,7.365197340902796e-11,5.297773525912538e-10
"STH (Rubel, 2020)",module2,P__PWY.5659,T__Alistipes.putredinis,0.3925890972343391,7.719425543228908e-8,3.6378901985331634e-7
"STH (Rubel, 2020)",module2,P__PWY.5659,T__Alistipes.shahii,0.26137742539947906,4.76097250379226e-4,0.0013508641706261775
"STH (Rubel, 2020)",module2,P__PWY.5659,T__Bacteroides.thetaiotaomicron,0.41888176420354584,7.969847448663359e-9,4.327996627750963e-8
"STH (Rubel, 2020)",module2,P__PWY.5659,T__Bacteroides.uniformis,0.4572143466522986,2.0107826514959015e-10,1.3405217676639345e-9
"STH (Rubel, 2020)",module2,P__PWY.5659,T__Bacteroides.xylanisolvens,0.34002552990542806,4.148432179995609e-6,1.5604194438515593e-5
"STH (Rubel, 2020)",module2,P__PWY.5659,T__Fusicatenibacter.saccharivorans,0.31732724526801637,1.8783766195573648e-5,6.417786783487663e-5
"STH (Rubel, 2020)",module2,P__PWY.5659,T__Phocaeicola.vulgatus,0.40047301791236667,3.988303420854322e-8,1.958328625808709e-7
"STH (Rubel, 2020)",module2,P__PWY.5941,P__COBALSYN.PWY,0.48471012184613593,1.0679013229264456e-11,9.518250921735711e-11
"STH (Rubel, 2020)",module2,P__PWY.5941,P__PENTOSE.P.PWY,0.620233524696244,0,0
"STH (Rubel, 2020)",module2,P__PWY.5941,P__PWY.2941,0.5210454900454168,1.4432899320127035e-13,1.643746867014468e-12
"STH (Rubel, 2020)",module2,P__PWY.5941,P__PWY.5659,0.48127503589837395,1.563393858816653e-11,1.3216319218862426e-10
"STH (Rubel, 2020)",module2,P__PWY.5941,P__PWY.7323,0.5551260226344068,1.5543122344752192e-15,2.124226720449466e-14
"STH (Rubel, 2020)",module2,P__PWY.5941,P__TEICHOICACID.PWY,0.47740191504524676,2.390665443385842e-11,1.8669958700727527e-10
"STH (Rubel, 2020)",module2,P__PWY.5941,T__Alistipes.putredinis,0.6729918676581195,0,0
"STH (Rubel, 2020)",module2,P__PWY.5941,T__Alistipes.shahii,0.551490725535405,2.6645352591003757e-15,3.46812525787668e-14
"STH (Rubel, 2020)",module2,P__PWY.5941,T__Bacteroides.thetaiotaomicron,0.8009887287442823,0,0
"STH (Rubel, 2020)",module2,P__PWY.5941,T__Bacteroides.uniformis,0.7358505923824435,0,0
"STH (Rubel, 2020)",module2,P__PWY.5941,T__Bacteroides.xylanisolvens,0.6763351617066029,0,0
"STH (Rubel, 2020)",module2,P__PWY.5941,T__Fusicatenibacter.saccharivorans,0.3637155561381392,7.515925879442165e-7,3.0815296105712874e-6
"STH (Rubel, 2020)",module2,P__PWY.5941,T__Phocaeicola.vulgatus,0.5810780829113829,0,0
"STH (Rubel, 2020)",module2,P__PWY.7323,P__COBALSYN.PWY,0.6278145991939096,0,0
"STH (Rubel, 2020)",module2,P__PWY.7323,P__PENTOSE.P.PWY,0.5817329006327329,0,0
"STH (Rubel, 2020)",module2,P__PWY.7323,P__PWY.2941,0.4170781535708179,9.372302933741139e-9,4.926466926710086e-8
"STH (Rubel, 2020)",module2,P__PWY.7323,P__PWY.5659,0.8168114643976713,0,0
"STH (Rubel, 2020)",module2,P__PWY.7323,P__PWY.5941,0.5551260226344068,1.5543122344752192e-15,2.124226720449466e-14
"STH (Rubel, 2020)",module2,P__PWY.7323,P__TEICHOICACID.PWY,0.5067267352142084,8.36886115962443e-13,9.149954867856044e-12
"STH (Rubel, 2020)",module2,P__PWY.7323,T__Alistipes.putredinis,0.4695073578400341,5.589750884382738e-11,4.129365518192653e-10
"STH (Rubel, 2020)",module2,P__PWY.7323,T__Alistipes.shahii,0.31771977621460296,1.831811811836559e-5,6.311284393722599e-5
"STH (Rubel, 2020)",module2,P__PWY.7323,T__Bacteroides.thetaiotaomicron,0.47304710698011704,3.8296699145234925e-11,2.9077123425085777e-10
"STH (Rubel, 2020)",module2,P__PWY.7323,T__Bacteroides.uniformis,0.5347730798333851,2.4868995751603507e-14,3.089784320653769e-13
"STH (Rubel, 2020)",module2,P__PWY.7323,T__Bacteroides.xylanisolvens,0.3662358432190254,6.21543684520276e-7,2.5871361487646e-6
"STH (Rubel, 2020)",module2,P__PWY.7323,T__Fusicatenibacter.saccharivorans,0.3189016890114633,1.6980997233906336e-5,5.900177005001354e-5
"STH (Rubel, 2020)",module2,P__PWY.7323,T__Phocaeicola.vulgatus,0.4180443843533876,8.593798561662425e-9,4.605826680106659e-8
"STH (Rubel, 2020)",module2,P__TEICHOICACID.PWY,P__COBALSYN.PWY,0.46579086324098057,8.27589108354232e-11,5.901070163917132e-10
"STH (Rubel, 2020)",module2,P__TEICHOICACID.PWY,P__PENTOSE.P.PWY,0.47446331734863084,3.2879476918878936e-11,2.528516129599683e-10
"STH (Rubel, 2020)",module2,P__TEICHOICACID.PWY,P__PWY.2941,0.4581153957712021,1.833835305831144e-10,1.2427644221335025e-9
"STH (Rubel, 2020)",module2,P__TEICHOICACID.PWY,P__PWY.5659,0.46689965977322395,7.365197340902796e-11,5.297773525912538e-10
"STH (Rubel, 2020)",module2,P__TEICHOICACID.PWY,P__PWY.5941,0.47740191504524676,2.390665443385842e-11,1.8669958700727527e-10
"STH (Rubel, 2020)",module2,P__TEICHOICACID.PWY,P__PWY.7323,0.5067267352142084,8.36886115962443e-13,9.149954867856044e-12
"STH (Rubel, 2020)",module2,P__TEICHOICACID.PWY,T__Alistipes.putredinis,0.37915211811927624,2.2879260908048593e-7,1.0308238431098817e-6
"STH (Rubel, 2020)",module2,P__TEICHOICACID.PWY,T__Alistipes.shahii,0.26227765635911565,4.543344097425184e-4,0.0013118106196791024
"STH (Rubel, 2020)",module2,P__TEICHOICACID.PWY,T__Bacteroides.thetaiotaomicron,0.4700750586321808,5.262368318881272e-11,3.9228563831660387e-10
"STH (Rubel, 2020)",module2,P__TEICHOICACID.PWY,T__Bacteroides.uniformis,0.4175148736386816,9.012366408711614e-9,4.767832551705499e-8
"STH (Rubel, 2020)",module2,P__TEICHOICACID.PWY,T__Bacteroides.xylanisolvens,0.3703982075589962,4.5253776814746516e-7,1.922699325807883e-6
"STH (Rubel, 2020)",module2,P__TEICHOICACID.PWY,T__Fusicatenibacter.saccharivorans,0.408207617332399,2.0515856791192277e-8,1.0514376605486042e-7
"STH (Rubel, 2020)",module2,P__TEICHOICACID.PWY,T__Phocaeicola.vulgatus,0.38090125098649363,1.9916244808904082e-7,9.123642873352708e-7
"STH (Rubel, 2020)",module2,T__Alistipes.putredinis,P__COBALSYN.PWY,0.4681921514841402,6.425948662069914e-11,4.704712413301187e-10
"STH (Rubel, 2020)",module2,T__Alistipes.putredinis,P__PENTOSE.P.PWY,0.4972398921418056,2.5637270084644115e-12,2.5637270084644115e-11
"STH (Rubel, 2020)",module2,T__Alistipes.putredinis,P__PWY.2941,0.4047935677024093,2.7569351246370388e-8,1.3869244185290627e-7
"STH (Rubel, 2020)",module2,T__Alistipes.putredinis,P__PWY.5659,0.3925890972343391,7.719425543228908e-8,3.6378901985331634e-7
"STH (Rubel, 2020)",module2,T__Alistipes.putredinis,P__PWY.5941,0.6729918676581195,0,0
"STH (Rubel, 2020)",module2,T__Alistipes.putredinis,P__PWY.7323,0.4695073578400341,5.589750884382738e-11,4.129365518192653e-10
"STH (Rubel, 2020)",module2,T__Alistipes.putredinis,P__TEICHOICACID.PWY,0.37915211811927624,2.2879260908048593e-7,1.0308238431098817e-6
"STH (Rubel, 2020)",module2,T__Alistipes.putredinis,T__Alistipes.shahii,0.5677866129231622,2.220446049250313e-16,3.251367429259387e-15
"STH (Rubel, 2020)",module2,T__Alistipes.putredinis,T__Bacteroides.thetaiotaomicron,0.6066807572210005,0,0
"STH (Rubel, 2020)",module2,T__Alistipes.putredinis,T__Bacteroides.uniformis,0.6689689695639472,0,0
"STH (Rubel, 2020)",module2,T__Alistipes.putredinis,T__Bacteroides.xylanisolvens,0.5437089586029596,7.549516567451064e-15,9.672818102046676e-14
"STH (Rubel, 2020)",module2,T__Alistipes.putredinis,T__Fusicatenibacter.saccharivorans,0.3728741199263218,3.7390040130702573e-7,1.6136754161671637e-6
"STH (Rubel, 2020)",module2,T__Alistipes.putredinis,T__Phocaeicola.vulgatus,0.4843205185248102,1.1153300505384323e-11,9.834092918725961e-11
"STH (Rubel, 2020)",module2,T__Alistipes.shahii,P__COBALSYN.PWY,0.27782999875689357,1.9720906575848574e-4,5.945273305954349e-4
"STH (Rubel, 2020)",module2,T__Alistipes.shahii,P__PENTOSE.P.PWY,0.3427415487636491,3.434457009010572e-6,1.303821642309569e-5
"STH (Rubel, 2020)",module2,T__Alistipes.shahii,P__PWY.2941,0.32559664473563743,1.098679351718701e-5,3.951390650918135e-5
"STH (Rubel, 2020)",module2,T__Alistipes.shahii,P__PWY.5659,0.26137742539947906,4.76097250379226e-4,0.0013508641706261775
"STH (Rubel, 2020)",module2,T__Alistipes.shahii,P__PWY.5941,0.551490725535405,2.6645352591003757e-15,3.46812525787668e-14
"STH (Rubel, 2020)",module2,T__Alistipes.shahii,P__PWY.7323,0.31771977621460296,1.831811811836559e-5,6.311284393722599e-5
"STH (Rubel, 2020)",module2,T__Alistipes.shahii,P__TEICHOICACID.PWY,0.26227765635911565,4.543344097425184e-4,0.0013118106196791024
"STH (Rubel, 2020)",module2,T__Alistipes.shahii,T__Alistipes.putredinis,0.5677866129231622,2.220446049250313e-16,3.251367429259387e-15
"STH (Rubel, 2020)",module2,T__Alistipes.shahii,T__Bacteroides.thetaiotaomicron,0.5843596386742008,0,0
"STH (Rubel, 2020)",module2,T__Alistipes.shahii,T__Bacteroides.uniformis,0.6915128712900038,0,0
"STH (Rubel, 2020)",module2,T__Alistipes.shahii,T__Bacteroides.xylanisolvens,0.5162246326884374,2.6334490144108713e-13,2.9581208107081022e-12
"STH (Rubel, 2020)",module2,T__Alistipes.shahii,T__Fusicatenibacter.saccharivorans,0.33654212454277543,5.271822800967385e-6,1.938517801252581e-5
"STH (Rubel, 2020)",module2,T__Alistipes.shahii,T__Phocaeicola.vulgatus,0.53014664698398,4.529709940470639e-14,5.46229728115577e-13
"STH (Rubel, 2020)",module2,T__Bacteroides.thetaiotaomicron,P__COBALSYN.PWY,0.42318344252531404,5.393487878535552e-9,3.035552241838042e-8
"STH (Rubel, 2020)",module2,T__Bacteroides.thetaiotaomicron,P__PENTOSE.P.PWY,0.5271303418201546,6.661338147750939e-14,7.803281830222529e-13
"STH (Rubel, 2020)",module2,T__Bacteroides.thetaiotaomicron,P__PWY.2941,0.49706576103028405,2.616129535226719e-12,2.5846099022721802e-11
"STH (Rubel, 2020)",module2,T__Bacteroides.thetaiotaomicron,P__PWY.5659,0.41888176420354584,7.969847448663359e-9,4.327996627750963e-8
"STH (Rubel, 2020)",module2,T__Bacteroides.thetaiotaomicron,P__PWY.5941,0.8009887287442823,0,0
"STH (Rubel, 2020)",module2,T__Bacteroides.thetaiotaomicron,P__PWY.7323,0.47304710698011704,3.8296699145234925e-11,2.9077123425085777e-10
"STH (Rubel, 2020)",module2,T__Bacteroides.thetaiotaomicron,P__TEICHOICACID.PWY,0.4700750586321808,5.262368318881272e-11,3.9228563831660387e-10
"STH (Rubel, 2020)",module2,T__Bacteroides.thetaiotaomicron,T__Alistipes.putredinis,0.6066807572210005,0,0
"STH (Rubel, 2020)",module2,T__Bacteroides.thetaiotaomicron,T__Alistipes.shahii,0.5843596386742008,0,0
"STH (Rubel, 2020)",module2,T__Bacteroides.thetaiotaomicron,T__Bacteroides.uniformis,0.7900290831317602,0,0
"STH (Rubel, 2020)",module2,T__Bacteroides.thetaiotaomicron,T__Bacteroides.xylanisolvens,0.6748345643943305,0,0
"STH (Rubel, 2020)",module2,T__Bacteroides.thetaiotaomicron,T__Fusicatenibacter.saccharivorans,0.4309089493261811,2.6380519990709672e-9,1.5341862689632575e-8
"STH (Rubel, 2020)",module2,T__Bacteroides.thetaiotaomicron,T__Phocaeicola.vulgatus,0.5950907991342349,0,0
"STH (Rubel, 2020)",module2,T__Bacteroides.uniformis,P__COBALSYN.PWY,0.4893366353312213,6.348255254806645e-12,5.983412998783275e-11
"STH (Rubel, 2020)",module2,T__Bacteroides.uniformis,P__PENTOSE.P.PWY,0.5082792149804582,6.945555242054979e-13,7.696426079033896e-12
"STH (Rubel, 2020)",module2,T__Bacteroides.uniformis,P__PWY.2941,0.4618110249689798,1.253301906700699e-10,8.709386131309942e-10
"STH (Rubel, 2020)",module2,T__Bacteroides.uniformis,P__PWY.5659,0.4572143466522986,2.0107826514959015e-10,1.3405217676639345e-9
"STH (Rubel, 2020)",module2,T__Bacteroides.uniformis,P__PWY.5941,0.7358505923824435,0,0
"STH (Rubel, 2020)",module2,T__Bacteroides.uniformis,P__PWY.7323,0.5347730798333851,2.4868995751603507e-14,3.089784320653769e-13
"STH (Rubel, 2020)",module2,T__Bacteroides.uniformis,P__TEICHOICACID.PWY,0.4175148736386816,9.012366408711614e-9,4.767832551705499e-8
"STH (Rubel, 2020)",module2,T__Bacteroides.uniformis,T__Alistipes.putredinis,0.6689689695639472,0,0
"STH (Rubel, 2020)",module2,T__Bacteroides.uniformis,T__Alistipes.shahii,0.6915128712900038,0,0
"STH (Rubel, 2020)",module2,T__Bacteroides.uniformis,T__Bacteroides.thetaiotaomicron,0.7900290831317602,0,0
"STH (Rubel, 2020)",module2,T__Bacteroides.uniformis,T__Bacteroides.xylanisolvens,0.6832691092736181,0,0
"STH (Rubel, 2020)",module2,T__Bacteroides.uniformis,T__Fusicatenibacter.saccharivorans,0.4877710342022045,7.576606009251918e-12,6.903129919540636e-11
"STH (Rubel, 2020)",module2,T__Bacteroides.uniformis,T__Phocaeicola.vulgatus,0.6614576386262437,0,0
"STH (Rubel, 2020)",module2,T__Bacteroides.xylanisolvens,P__COBALSYN.PWY,0.3512899203232215,1.8733403968074214e-6,7.385284256644642e-6
"STH (Rubel, 2020)",module2,T__Bacteroides.xylanisolvens,P__PENTOSE.P.PWY,0.42555254103348183,4.3396495286174286e-009,2.4884703590673366e-8
"STH (Rubel, 2020)",module2,T__Bacteroides.xylanisolvens,P__PWY.2941,0.352376361337625,1.7322217484849745e-6,6.861941225882507e-6
"STH (Rubel, 2020)",module2,T__Bacteroides.xylanisolvens,P__PWY.5659,0.34002552990542806,4.148432179995609e-6,1.5604194438515593e-5
"STH (Rubel, 2020)",module2,T__Bacteroides.xylanisolvens,P__PWY.5941,0.6763351617066029,0,0
"STH (Rubel, 2020)",module2,T__Bacteroides.xylanisolvens,P__PWY.7323,0.3662358432190254,6.21543684520276e-7,2.5871361487646e-6
"STH (Rubel, 2020)",module2,T__Bacteroides.xylanisolvens,P__TEICHOICACID.PWY,0.3703982075589962,4.5253776814746516e-7,1.922699325807883e-6
"STH (Rubel, 2020)",module2,T__Bacteroides.xylanisolvens,T__Alistipes.putredinis,0.5437089586029596,7.549516567451064e-15,9.672818102046676e-14
"STH (Rubel, 2020)",module2,T__Bacteroides.xylanisolvens,T__Alistipes.shahii,0.5162246326884374,2.6334490144108713e-13,2.9581208107081022e-12
"STH (Rubel, 2020)",module2,T__Bacteroides.xylanisolvens,T__Bacteroides.thetaiotaomicron,0.6748345643943305,0,0
"STH (Rubel, 2020)",module2,T__Bacteroides.xylanisolvens,T__Bacteroides.uniformis,0.6832691092736181,0,0
"STH (Rubel, 2020)",module2,T__Bacteroides.xylanisolvens,T__Fusicatenibacter.saccharivorans,0.31155128788056957,2.7067169643846256e-5,9.022389881282086e-5
"STH (Rubel, 2020)",module2,T__Bacteroides.xylanisolvens,T__Phocaeicola.vulgatus,0.48943710170698224,6.27653484741586e-12,5.983412998783275e-11
"STH (Rubel, 2020)",module2,T__Fusicatenibacter.saccharivorans,P__COBALSYN.PWY,0.3225789371239734,1.3386234844370293e-5,4.731341626027431e-5
"STH (Rubel, 2020)",module2,T__Fusicatenibacter.saccharivorans,P__PENTOSE.P.PWY,0.19014096611805145,0.01172420477572178,0.024525122234928216
"STH (Rubel, 2020)",module2,T__Fusicatenibacter.saccharivorans,P__PWY.2941,0.36186659657205605,8.631155696825488e-7,3.5037364709885645e-6
"STH (Rubel, 2020)",module2,T__Fusicatenibacter.saccharivorans,P__PWY.5659,0.31732724526801637,1.8783766195573648e-5,6.417786783487663e-5
"STH (Rubel, 2020)",module2,T__Fusicatenibacter.saccharivorans,P__PWY.5941,0.3637155561381392,7.515925879442165e-7,3.0815296105712874e-6
"STH (Rubel, 2020)",module2,T__Fusicatenibacter.saccharivorans,P__PWY.7323,0.3189016890114633,1.6980997233906336e-5,5.900177005001354e-5
"STH (Rubel, 2020)",module2,T__Fusicatenibacter.saccharivorans,P__TEICHOICACID.PWY,0.408207617332399,2.0515856791192277e-8,1.0514376605486042e-7
"STH (Rubel, 2020)",module2,T__Fusicatenibacter.saccharivorans,T__Alistipes.putredinis,0.3728741199263218,3.7390040130702573e-7,1.6136754161671637e-6
"STH (Rubel, 2020)",module2,T__Fusicatenibacter.saccharivorans,T__Alistipes.shahii,0.33654212454277543,5.271822800967385e-6,1.938517801252581e-5
"STH (Rubel, 2020)",module2,T__Fusicatenibacter.saccharivorans,T__Bacteroides.thetaiotaomicron,0.4309089493261811,2.6380519990709672e-9,1.5341862689632575e-8
"STH (Rubel, 2020)",module2,T__Fusicatenibacter.saccharivorans,T__Bacteroides.uniformis,0.4877710342022045,7.576606009251918e-12,6.903129919540636e-11
"STH (Rubel, 2020)",module2,T__Fusicatenibacter.saccharivorans,T__Bacteroides.xylanisolvens,0.31155128788056957,2.7067169643846256e-5,9.022389881282086e-5
"STH (Rubel, 2020)",module2,T__Fusicatenibacter.saccharivorans,T__Phocaeicola.vulgatus,0.3275358676976325,9.66625952836253e-6,3.507226908520918e-5
"STH (Rubel, 2020)",module2,T__Phocaeicola.vulgatus,P__COBALSYN.PWY,0.4512940999317981,3.6587577412205974e-10,2.3257219750394494e-9
"STH (Rubel, 2020)",module2,T__Phocaeicola.vulgatus,P__PENTOSE.P.PWY,0.4744310857376831,3.299405193502025e-11,2.528516129599683e-10
"STH (Rubel, 2020)",module2,T__Phocaeicola.vulgatus,P__PWY.2941,0.3560131539478222,1.329911198055811e-6,5.3457214823812005e-6
"STH (Rubel, 2020)",module2,T__Phocaeicola.vulgatus,P__PWY.5659,0.40047301791236667,3.988303420854322e-8,1.958328625808709e-7
"STH (Rubel, 2020)",module2,T__Phocaeicola.vulgatus,P__PWY.5941,0.5810780829113829,0,0
"STH (Rubel, 2020)",module2,T__Phocaeicola.vulgatus,P__PWY.7323,0.4180443843533876,8.593798561662425e-9,4.605826680106659e-8
"STH (Rubel, 2020)",module2,T__Phocaeicola.vulgatus,P__TEICHOICACID.PWY,0.38090125098649363,1.9916244808904082e-7,9.123642873352708e-7
"STH (Rubel, 2020)",module2,T__Phocaeicola.vulgatus,T__Alistipes.putredinis,0.4843205185248102,1.1153300505384323e-11,9.834092918725961e-11
"STH (Rubel, 2020)",module2,T__Phocaeicola.vulgatus,T__Alistipes.shahii,0.53014664698398,4.529709940470639e-14,5.46229728115577e-13
"STH (Rubel, 2020)",module2,T__Phocaeicola.vulgatus,T__Bacteroides.thetaiotaomicron,0.5950907991342349,0,0
"STH (Rubel, 2020)",module2,T__Phocaeicola.vulgatus,T__Bacteroides.uniformis,0.6614576386262437,0,0
"STH (Rubel, 2020)",module2,T__Phocaeicola.vulgatus,T__Bacteroides.xylanisolvens,0.48943710170698224,6.27653484741586e-12,5.983412998783275e-11
"STH (Rubel, 2020)",module2,T__Phocaeicola.vulgatus,T__Fusicatenibacter.saccharivorans,0.3275358676976325,9.66625952836253e-6,3.507226908520918e-5
"STH (Rubel, 2020)",module1,P__DENOVOPURINE2.PWY,P__PWY.7187,0.8271943573667712,0,0
"STH (Rubel, 2020)",module1,P__DENOVOPURINE2.PWY,P__PWY.841,0.9809202866099418,0,0
"STH (Rubel, 2020)",module1,P__DENOVOPURINE2.PWY,P__PWY0.162,0.6866905508284818,0,0
"STH (Rubel, 2020)",module1,P__DENOVOPURINE2.PWY,T__Lachnospira.eligens,0.1777746958034744,0.01858939748040056,0.037269696659971784
"STH (Rubel, 2020)",module1,P__DENOVOPURINE2.PWY,T__Phascolarctobacterium.succinatutens,0.4175622013744376,8.97416940759399e-9,4.767832551705499e-8
"STH (Rubel, 2020)",module1,P__DENOVOPURINE2.PWY,T__Prevotella.copri,-0.47894251365402524,2.020339451291875e-11,1.642312865222792e-10
"STH (Rubel, 2020)",module1,P__DENOVOPURINE2.PWY,T__Prevotella.sp..CAG.1092,0.23725239707224482,0.0015705391540499214,0.004101407981913807
"STH (Rubel, 2020)",module1,P__DENOVOPURINE2.PWY,T__Treponema.succinifaciens,0.2752631680726035,2.2711508086015186e-4,6.821771659535697e-4
"STH (Rubel, 2020)",module1,P__PWY.7187,P__DENOVOPURINE2.PWY,0.8271943573667712,0,0
"STH (Rubel, 2020)",module1,P__PWY.7187,P__PWY.841,0.7630721003134796,0,0
"STH (Rubel, 2020)",module1,P__PWY.7187,P__PWY0.162,0.7370107478728168,0,0
"STH (Rubel, 2020)",module1,P__PWY.7187,T__Lachnospira.eligens,0.16062834453396144,0.03371250733221043,0.06384354737277725
"STH (Rubel, 2020)",module1,P__PWY.7187,T__Phascolarctobacterium.succinatutens,0.504745419082514,1.0604850331219495e-12,1.129347697610388e-11
